Credit_Card,Age,Student,Account_Balance,CS,GEXP_1,DIN_1,TRANS_1,ENT_1,GROC_1,HOTEL_1,AIR_1,GEXP_2,DIN_2,TRANS_2,ENT_2,GROC_2,HOTEL_2,AIR_2,GEXP_3,DIN_3,TRANS_3,ENT_3,GROC_3,HOTEL_3,AIR_3,student_exp1,student_exp2,student_exp3,total_qs1,total_journey_over,qs_total,bp_total,savorone,ventureone
JourneyStudent,3,1,<100,Average,4491.623454,2611.477966,3964.410407,2621.381094,2762.730642,467.0731185,842.3862138,6466.243578,2339.314538,6595.428031,3124.776806,3043.028237,536.6548519,1359.535729,10950.47479,1656.556152,9808.412963,3044.429594,4237.97643,679.6507836,2495.734662,13863.59359,11174.13009,13153.25707,455.8647113,477.3872594,0,0,0,0
QuickSilverOne,2,0,<100,Average,3871.485389,2641.698641,3448.320007,2041.000031,3098.101628,540.0871358,1002.023726,5180.066174,3778.918411,3805.329409,2809.418817,3805.745908,544.9765603,866.9774681,5665.942084,4493.129557,3928.727288,2038.747555,2843.224823,741.0354372,746.9415663,0,0,0,210.6407484,0,0,0,0,0
QuickSilverOne,5,1,100-1000,Average,4680.764042,2858.856476,3246.393775,2445.86083,2855.164098,535.1540892,1887.514691,7622.211851,2730.525851,4542.410283,1850.001908,3910.721164,664.1454001,2968.353242,10924.95307,2065.666775,6782.222273,2246.106892,4685.698409,746.490476,4473.699252,15590.69969,17051.11582,18923.61539,656.4814636,644.5678863,0,0,0,0
JourneyStudent,5,1,<100,Average,4282.323314,2847.271142,3592.199771,2061.002271,2621.522952,797.4559355,1124.088874,7039.222439,2337.151131,4971.018152,2651.713199,4031.079784,899.9989315,1684.933994,10334.20567,2874.551877,6993.860148,3330.329177,6671.094562,815.620915,2010.332654,15772.00737,12798.72117,16449.80695,558.3080323,562.7566936,0,0,0,0
QuickSilverOne,4,0,1000-10000,Average,4553.962427,2759.715171,3555.452418,2673.363988,2984.807015,567.2870064,1191.979456,6234.758658,2399.223233,3047.32009,3560.152288,3656.48441,592.2246539,1151.020587,7912.920724,2428.401094,4311.46031,5300.082626,2763.502091,464.0016167,1555.453895,0,0,0,235.2985122,0,0,0,0,0
QuickSilverOne,6,1,<100,Average,5240.940939,2791.208539,4265.863229,2342.054282,1292.135552,695.1124219,1443.633814,7524.45259,2134.466031,3988.676929,2339.130979,1844.006713,644.9644927,2106.856275,9208.632284,3169.819572,4316.756355,2586.641798,3343.810785,883.1932492,3415.412653,16112.94759,14363.07788,16961.11352,594.5570848,592.9642374,0,0,0,0
QuickSilverOne,2,1,<100,Average,4747.93486,2668.804827,3684.903917,1950.253715,2216.663969,535.5360355,1224.651708,7923.461765,2610.815139,5480.155957,2391.881342,2366.275259,579.8317388,1375.488925,9235.867064,1986.62077,6685.060469,2168.605954,2511.991427,534.6727546,1970.333752,16207.1323,17213.9396,15613.8476,618.5237924,612.9364937,0,0,0,0
JourneyStudent,4,1,100-1000,Average,4566.339424,2995.317667,3692.046997,2729.110673,3563.117272,631.9948821,1802.060034,7225.304489,3342.202376,5888.642165,3407.347804,5391.319198,722.095379,2179.773624,11165.79221,2409.420243,5978.763596,2551.432803,5391.47866,574.9823325,2167.077067,14380.10246,13277.17681,12163.42632,480.3105838,497.7588198,0,0,0,0
QuickSilverOne,3,1,100-1000,Average,3959.58192,2397.127684,3038.301881,2405.64232,3459.856005,511.3725114,1762.568265,5145.03496,3554.303416,4433.669956,3102.540176,5048.592393,632.5409755,2208.686373,5886.197963,4627.01536,5327.095019,4535.904395,4371.915551,506.7532145,2573.00638,16262.28927,16090.61912,18868.55626,651.3219697,640.2683081,0,0,0,0
QuickSilverOne,4,0,>10000,Average,4948.166343,2122.021112,3961.897146,2604.155837,2481.658985,749.9819908,1402.687031,3783.062958,3045.117527,5383.645912,2144.774332,3462.852318,544.4949628,1643.3345,3857.566812,4316.763224,7352.481701,1973.180321,3648.882825,635.9725562,1603.275549,0,0,0,235.0585267,0,0,0,0,0
JourneyStudent,6,1,100-1000,Average,4549.833609,3030.21156,3497.760189,2166.53099,3911.02197,478.269304,1218.564844,7538.568301,2143.719164,4161.939945,2026.329402,6229.385048,482.7403714,1914.750237,11824.51947,2652.216552,4905.326402,2324.21125,6007.446075,371.8929694,2955.463512,15579.34046,12220.03764,10244.26784,453.654689,475.5455742,0,0,0,0
JourneyStudent,4,1,>10000,Average,4689.102404,3012.450714,3559.895681,2529.306123,3890.123494,451.6072807,967.119025,7424.984825,4237.02878,5009.184894,3039.310865,6585.290405,583.3457578,1914.556616,7433.695346,4690.984006,6443.062512,2370.177843,6841.843915,860.2213676,3308.439874,15945.59545,14547.33075,13104.11956,536.9556863,544.9630719,0,0,0,0
QuickSilverOne,5,0,>10000,Average,4556.281606,3214.431607,3127.691726,3067.768509,2864.524768,915.661307,1005.218806,4156.663441,4649.273441,3345.036429,2350.975937,2287.410001,1283.580087,938.850109,3049.500561,3769.237429,2718.962451,1895.666337,2933.518254,959.3097732,1322.624761,0,0,0,242.2736749,0,0,0,0,0
JourneyStudent,2,1,1000-10000,Average,4936.217775,2766.233839,3419.950888,2306.007485,2470.093439,458.5860818,784.1133323,5395.609803,1957.079281,4050.514267,3414.773073,3465.101464,438.7753616,1485.737923,5866.508659,1568.512725,7020.363031,4767.604645,3533.852518,623.9323919,2600.398289,8776.853381,8892.126569,6230.14904,241.4869348,298.7391124,0,0,0,0
QuickSilverOne,1,0,>10000,Average,4933.693864,2422.683407,3305.342023,3031.421488,2525.255753,565.583576,1358.903254,4236.247901,3407.717327,2691.654838,3009.567489,2804.226196,744.756169,990.095735,3748.883467,3582.95051,3934.17104,2456.538052,2319.699914,657.3428143,751.8431302,0,0,0,233.1432505,0,0,0,0,0
QuickSilverOne,1,0,<100,Average,4416.223048,2821.504987,3928.738942,2372.445688,1883.47222,749.8102051,1297.168938,5826.387729,3076.154003,5487.039061,1721.432004,2118.559265,822.899631,1819.031716,4883.047979,3525.526178,7624.067158,1634.17489,1769.019429,777.0788763,2523.073316,0,0,0,223.0404604,0,0,0,0,0
JourneyStudent,1,1,1000-10000,Average,5016.560494,2780.390561,3736.440813,3314.290448,2194.399949,461.6532838,1165.814955,5425.181436,4069.654749,5632.416517,3089.073629,3123.147056,580.1790444,1626.960851,6505.627426,5482.22258,7953.0513,4315.279302,5006.120543,661.8281703,2518.087845,13966.27245,13965.53886,13785.30997,508.7568192,521.464016,0,0,0,0
QuickSilverOne,4,0,>10000,Average,4826.569846,2650.676112,3260.021074,2136.717739,2346.117649,643.3701528,876.740617,6722.32856,3006.81216,2531.256743,2015.298208,2661.711786,728.7775732,899.9495588,5777.357718,3838.080351,3334.58561,2833.950168,3907.463775,824.2856651,771.8684702,0,0,0,212.1031979,0,0,0,0,0
QuickSilverOne,1,0,100-1000,Average,4079.431092,2795.840942,3840.242457,2514.131851,3501.376815,653.1302128,1650.658674,5087.652274,2645.197686,4638.227949,3544.705841,3287.498049,714.5903704,2214.765549,4959.408024,1877.010243,3375.572354,4792.472232,2472.615149,509.8035717,1707.783924,0,0,0,246.5221807,0,0,0,0,0
JourneyStudent,3,1,100-1000,Average,4072.959731,2473.468777,4283.314755,2597.240526,2795.603526,444.7915067,1667.451852,5620.183088,3296.485799,7199.350667,3293.16831,3757.710183,437.1512848,2911.743761,8240.986061,2881.501005,9760.856908,4764.441376,6043.809044,478.8598994,3240.757029,13917.36684,17052.82502,14624.53498,566.9209026,569.9340855,0,0,0,0
QuickSilverOne,1,1,<100,Average,4466.681451,2623.497204,3840.830059,2155.955561,2833.190719,628.1289011,995.0433201,6856.111879,3672.55112,4133.457598,3085.091026,3075.931276,915.0196431,1984.023407,6878.263154,2937.535062,5029.977533,3765.071427,4125.310148,1344.200187,2659.446305,17531.93836,20116.55354,14465.22583,664.7057658,651.4214715,0,0,0,0
JourneyStudent,6,1,<100,Average,4304.970593,3476.290746,4576.458856,2878.114489,2561.994829,561.9798284,1237.328797,5415.276777,4671.132856,6743.760991,2804.149337,3346.486306,622.8776361,2172.346268,5483.242875,4328.034664,9814.706556,3862.052017,4225.162482,823.120356,3512.002087,9588.010642,10682.31521,12713.69655,377.760336,412.30028,0,0,0,0
JourneyStudent,4,1,100-1000,Average,4671.880717,2590.990187,3441.899018,2275.499943,3701.769013,629.4470718,1523.633172,5026.532569,2398.678548,3804.467907,3177.404628,3767.373848,514.0075989,1953.528384,5603.18298,2460.907821,5642.195826,2978.31506,5274.477009,696.7587877,3181.069662,12089.67496,15064.84734,19136.34273,577.3629754,578.6358128,0,0,0,0
JourneyStudent,4,1,1000-10000,Average,4391.642052,2583.777188,3867.73172,2783.660435,2976.232019,672.8313254,1101.876973,7500.256927,2156.933586,6640.867431,3532.755534,4066.176519,733.1668057,1797.335769,7805.922804,2100.533199,10948.85691,5047.136638,6512.561938,1010.373879,2059.589216,12222.07711,12910.33578,14111.39269,471.6570837,490.5475697,0,0,0,0
JourneyStudent,3,1,100-1000,Average,4290.593633,2736.837315,3512.124844,2674.757002,3619.17914,584.6053031,894.1336409,6966.446343,2821.508709,5875.854743,2057.770219,4058.872316,867.2430659,1752.715069,11331.57297,2414.15801,7084.996443,1911.241155,4535.025323,673.4849775,2180.495253,10331.69441,8294.192498,8576.123767,291.0301602,340.0251335,0,0,0,0
QuickSilverOne,2,1,<100,Average,4730.018194,2259.280888,3767.600414,3192.697041,3869.525099,427.3393924,917.8833894,4992.959323,2968.191743,5526.75494,3578.778556,4148.588187,389.0129588,1624.155212,6723.118659,4214.297002,5338.184348,4523.523403,4504.40779,348.2755121,1835.84298,15015.9119,15542.74297,18484.08282,618.6410654,613.0342212,0,0,0,0
JourneyStudent,1,1,>10000,Average,4061.545759,2996.669498,4310.800876,2321.850285,2159.458485,432.4476374,1605.89502,6839.890674,3640.319132,7005.354534,2859.210136,2443.299476,570.549512,2367.538412,9818.659631,4109.9826,8163.18566,3879.843838,2926.742031,787.733896,3050.593039,14877.18721,10467.13011,10130.5586,415.1231388,443.435949,0,0,0,0
JourneyStudent,5,1,100-1000,Average,4266.575473,2934.169428,4316.754578,2527.015486,2862.342248,669.5981167,1079.280576,7884.103774,3688.337203,6593.053052,2928.60144,4626.266539,544.6538343,1638.884562,9199.44464,5412.029007,5984.999763,4238.281486,6870.899311,797.4502917,2125.19539,11657.1541,9475.954901,10408.35671,356.1219857,394.2683214,0,0,0,0
JourneyStudent,5,1,100-1000,Average,4101.334628,2993.912654,3601.082922,1997.289208,2911.501241,662.5643153,916.8723005,6687.887677,2214.725847,5336.6808,1885.336271,2951.8629,923.2337311,1630.799742,10899.95113,3096.77897,4795.534983,1606.435253,3537.675364,834.8783476,2323.054573,8770.35815,10907.85033,10585.35452,336.953445,378.2945375,0,0,0,0
JourneyStudent,4,1,<100,Average,4773.50987,3111.906688,4244.774209,2365.034085,3398.649137,690.2050375,1396.495513,5982.274512,3640.69842,5755.290221,2493.793658,3989.215054,664.3100334,1684.043324,7173.173519,5452.16375,8251.986987,2415.933509,5376.325036,588.8039278,2408.078079,10514.72809,9190.080934,10158.894,330.9555453,373.2962878,0,0,0,0
QuickSilverOne,2,0,>10000,Average,4354.449955,2542.008273,3408.067653,1949.794782,2996.491029,627.8462441,1350.016375,3326.877105,2866.844368,3719.422909,2502.160273,2863.22087,795.0839073,1117.449408,3443.700693,3701.149865,5563.876345,2500.808146,3514.534515,1123.331665,1631.337568,0,0,0,219.4301147,0,0,0,0,0
QuickSilverOne,1,0,100-1000,Average,4422.471748,3265.88034,3524.117108,2039.962653,2774.558584,497.6528,1376.243804,3672.311302,3132.83737,4902.373578,2844.853649,2846.686531,370.9971336,1942.247914,2996.590788,3958.417723,4366.381733,3077.688909,2046.690613,276.1368333,1898.912264,0,0,0,229.5133056,0,0,0,0,0
QuickSilverOne,4,0,1000-10000,Average,4266.644546,2652.621667,3766.988764,2977.213847,2964.230156,670.9187714,1190.424047,4915.822223,3395.674394,3572.056752,3485.978209,3426.580493,599.9258737,1547.746467,4080.435348,2934.224465,4471.865775,4712.519751,5097.638049,806.6357147,2320.585592,0,0,0,238.335627,0,0,0,0,0
QuickSilverOne,5,1,100-1000,Average,4429.738261,2691.001568,3746.795902,2584.703514,3015.772028,469.9174652,1643.656044,5524.048224,2529.324755,4166.641022,1950.232452,4144.082394,536.8971931,1890.781104,7618.278825,2290.505309,4156.466635,2802.4482,5993.730056,619.4971557,2050.424529,15744.37268,17860.85367,20967.10542,701.5849766,682.1541471,0,0,0,0
JourneyStudent,5,1,>10000,Average,4870.213623,2244.714019,3126.140333,1993.150037,2911.400163,306.527059,1158.90654,7125.761244,3081.667697,4153.386671,1640.33513,3270.437365,227.3739538,1863.743346,9035.483411,2428.465272,4183.492239,1515.692111,4898.52105,256.9653137,2490.971414,17193.7601,13242.74932,12739.21125,530.6358101,539.6965084,0,0,0,0
QuickSilverOne,2,0,100-1000,Average,4527.419256,2431.6709,3252.777049,2761.568684,2696.110745,599.5219092,1179.835652,3719.859774,3231.871599,3796.272476,4073.402936,3896.07603,897.484939,917.0045809,2975.459432,3468.750864,2692.980827,5298.658282,2956.510695,1188.334259,830.7253505,0,0,0,222.7335629,0,0,0,0,0
JourneyStudent,3,1,100-1000,Average,4555.90305,2757.411355,3378.53458,1973.066668,2519.966608,566.5356084,1041.611181,6262.993025,1943.134593,3677.796541,1514.067203,4399.456576,604.5475836,1282.704759,8315.905691,2621.261924,6010.208777,1387.433413,4096.265296,880.6792609,1649.283794,8951.464956,7242.116506,6945.81737,230.0909825,289.2424854,0,0,0,0
QuickSilverOne,1,1,100-1000,Average,3962.732343,2748.458364,3932.297001,3236.623411,3449.65801,631.1856185,1440.072164,5092.922773,3497.976483,4490.677548,3018.625219,4051.767368,539.6292151,1581.58475,6255.699283,4652.339195,6127.726955,2130.677608,3657.063471,573.4683534,2325.371071,15703.08395,15782.36267,17414.36561,616.4971834,611.2476529,0,0,0,0
QuickSilverOne,5,0,100-1000,Average,4597.185831,2881.578538,3945.422706,2117.736052,3627.205778,511.6758921,1413.798853,6800.302419,2895.977834,5864.863152,1633.836821,2756.356314,459.4307632,1982.029882,5680.675826,2435.052516,8461.016079,1241.205695,2208.454315,488.8140852,2699.422281,0,0,0,247.4190547,0,0,0,0,0
QuickSilverOne,3,0,<100,Average,5235.080958,2862.970249,3766.906808,2496.847376,3607.146636,565.509407,1647.395178,6686.603286,2127.526622,4780.869223,2847.306016,3305.91936,801.8335532,2035.548513,8346.154238,1905.912981,5746.699981,2322.1079,3213.565648,836.5829283,2796.674891,0,0,0,263.7278492,0,0,0,0,0
QuickSilverOne,1,0,100-1000,Average,4758.459434,2471.604874,3542.237128,2711.163746,2177.315095,594.5495199,813.1108873,5197.25167,2410.541939,4815.196465,2715.437059,3076.558694,733.9242922,986.1493372,4412.480017,3416.49803,3646.102612,1977.510358,2520.913629,907.3048666,792.1446836,0,0,0,217.0266103,0,0,0,0,0
QuickSilverOne,1,0,>10000,Average,4109.023857,3034.483569,4208.410001,2706.15572,3247.123228,557.3713875,1242.300672,3928.395467,3497.142395,3986.376077,3481.840703,3348.317259,593.8007652,1277.576132,3200.177905,3199.73726,5175.368218,4619.68845,3301.58916,508.4124954,978.2517474,0,0,0,247.5730265,0,0,0,0,0
QuickSilverOne,1,0,<100,Average,5186.676584,2545.288965,4142.472288,2320.803697,1915.381379,710.9489906,1659.245683,7726.371717,2872.40884,5717.43432,1986.961305,1666.724901,709.7632296,1938.92252,7537.592529,3078.097258,8024.773358,1555.094685,2263.801087,729.5092072,1893.578235,0,0,0,238.2122638,0,0,0,0,0
JourneyStudent,5,1,<100,Average,4513.736922,2903.187126,3912.909067,2557.340594,3140.748375,540.3020455,1667.450524,5938.508762,2475.287486,6576.041886,1861.179969,3943.872041,406.800471,2824.427394,9206.777313,3422.125796,6704.99323,2079.789991,4241.317537,302.1449848,3323.34578,12125.68189,12282.54351,13813.86074,456.3312921,477.7760768,0,0,0,0
JourneyStudent,2,1,<100,Average,4593.091094,2821.468437,3749.761285,2921.530699,2884.869167,600.7567111,1171.915673,5704.214346,3217.719079,4492.037114,2555.615761,3639.121138,721.3394626,1641.026783,9565.003248,3019.771233,5360.708161,1927.632628,5867.855643,974.3694415,2920.903995,9743.920452,9081.487217,6597.759682,264.3475103,317.7895919,0,0,0,0
QuickSilverOne,4,1,100-1000,Average,4342.086699,3012.242013,2947.094833,3085.434014,3840.895661,542.3774707,1556.662942,6397.118203,2917.198961,4117.175714,4156.857796,5356.409681,483.3668449,2365.714445,7967.863337,3352.919455,5580.321996,5887.104728,6501.699814,566.6783122,3568.618282,17923.42443,22733.25322,27389.06838,903.6861906,850.5718255,0,0,0,0
QuickSilverOne,4,0,>10000,Average,4989.103371,2714.004984,4215.826907,2087.054184,2607.581433,286.6268987,1404.711193,6766.286232,3639.655816,4566.548492,1844.310067,2768.151007,223.814078,2011.67924,7789.018038,2899.292916,5417.390822,1810.852494,3322.247039,215.674132,2262.478525,0,0,0,235.5736346,0,0,0,0,0
QuickSilverOne,1,0,1000-10000,Average,4355.929398,2946.174321,4644.410345,2149.670828,3629.851869,717.2741157,1653.778568,3108.896324,3262.986895,4685.450552,2706.472139,2779.45512,785.973298,1608.449052,2346.149879,2707.96893,5567.698603,3485.651786,2322.938546,896.8672256,2363.214497,0,0,0,262.4563417,0,0,0,0,0
QuickSilverOne,3,0,>10000,Average,4371.212129,2933.822895,3830.770827,2880.039528,3060.877892,495.9516285,1052.43231,5948.712769,2756.063302,5071.813735,4120.308904,2910.430566,566.0432134,1350.148032,7669.883586,3980.793251,7564.3031,5879.532486,3510.519607,421.4531983,1387.565161,0,0,0,240.3766082,0,0,0,0,0
QuickSilverOne,4,0,100-1000,Average,4184.213612,3166.745776,2876.059126,2174.71819,3110.532637,829.6092418,1273.286579,5541.086262,4231.043875,3392.636834,2705.912104,3103.307941,1067.280626,1327.882484,6191.045386,4293.589187,2562.280385,2308.185693,2522.043177,993.0875611,1151.2627,0,0,0,225.2274774,0,0,0,0,0
QuickSilverOne,1,0,100-1000,Average,5171.97676,2786.405306,3553.858684,2424.975314,3308.471543,703.4473634,837.4404457,5138.273328,2577.810569,3409.018813,2146.648896,2890.816376,853.5106491,1032.090948,5179.843416,2970.921453,2482.439132,3002.696693,3124.939951,870.1985238,1076.520955,0,0,0,242.7986312,0,0,0,0,0
QuickSilverOne,5,1,>10000,Average,4320.728766,2800.76734,3875.372833,2730.960527,2748.025965,468.6486073,991.3294387,4527.86721,2900.687612,3929.695833,3593.515931,3776.140301,439.9288492,1229.728725,5647.350342,2944.655852,4206.957451,2880.097673,5321.854782,408.8884189,1676.684828,17489.26343,15838.71226,14902.90925,606.4632741,602.8860618,0,0,0,0
QuickSilverOne,2,1,>10000,Average,4140.134105,2856.04514,2938.215429,2519.439084,2106.828571,431.6624948,870.785816,5240.562764,2439.833458,4456.440076,3097.905206,3159.161577,577.9612496,1369.534489,7397.161931,2729.426928,5099.353769,4102.652668,4129.295869,838.3106089,1771.440149,20038.38106,15188.63687,12515.85392,599.1430777,596.7858981,0,0,0,0
JourneyStudent,4,1,>10000,Average,4294.293086,3126.689136,3454.367581,2788.284047,3266.982767,634.9340146,1053.818717,7531.005371,2950.808764,4529.922521,3455.031771,3208.399882,677.1857136,1737.694855,12608.44365,3000.337123,4367.111465,4726.292236,3789.382153,689.8050325,2674.064386,9614.925582,10063.43329,12703.34846,368.72561,404.7713417,0,0,0,0
QuickSilverOne,5,1,>10000,Average,4811.668019,2023.452242,3527.059338,2410.288815,1785.661852,596.5085675,1235.161852,5969.995124,2064.4049,4904.561378,1756.080135,2220.642133,790.0389738,1590.640624,8933.219474,2745.403491,6128.108064,1542.909489,3412.652714,1148.075412,2135.065272,15923.31614,14966.49454,18849.02096,629.0824746,621.7353955,0,0,0,0
JourneyStudent,4,1,<100,Average,4687.081909,2727.845236,3224.696945,2213.393441,3237.191801,521.5148052,1322.006054,8489.676662,2931.63433,4302.352537,2044.321411,3607.580115,663.372332,1449.368005,9832.701476,4235.624053,6524.192171,2543.578742,4136.337324,660.5876205,2437.464367,12251.84752,15463.94022,12428.99754,485.1717792,501.809816,0,0,0,0
QuickSilverOne,3,1,>10000,Average,5044.124104,2978.486215,3596.948898,2676.725351,3520.244011,756.273341,1771.230684,7644.809451,2715.374673,3902.602199,3783.088076,5125.870189,774.3120957,2666.080709,8732.101068,2768.267745,4730.697057,4412.62329,4974.084583,582.6614145,2963.168564,19626.08402,24766.0424,22819.74222,891.1780295,840.1483579,0,0,0,0
